userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV,univName,admit
naveenaswa,Computer Science,0,0,Software Engineering,105,MS,Computer Science,,0,152,155,http://www.edulix.com/unisearch/user.php?uid=202593,0,3,0,Fall - 2014,0,Reva Institute of Technology,,73.4,,100,,University of Texas Dallas,1
NaveenV,Electrical Engineering,0,0,Power Systems,102,MS,EEE,,0,500,800,http://www.edulix.com/unisearch/user.php?uid=126177,0,3,9.1,Fall - 2012,0,SSN College of Engineering,,8.218,,10,,University of Texas Dallas,1
navin.1211,Computer Science,0,0,,95,MS,IT,,0,145,158,http://www.edulix.com/unisearch/user.php?uid=7639,0,3,75,Fall - 2015,0,Pune University,,68,,100,,University of Texas Dallas,1
navneet.net,Computer Science,0,0,systems,102,MS,electrical engineering,,0,470,790,http://www.edulix.com/unisearch/user.php?uid=6256,0,3,78,Spring - 2011,0,Punjab Engineering College,,72,,100,,University of Texas Dallas,1
navoriion,Computer Science,0,0,Computer Networks,99,MS,Computer Science,,0,310,780,http://www.edulix.com/unisearch/user.php?uid=57353,0,3,85,Fall - 2010,0,K.S.I.T,,75,,100,,University of Texas Dallas,1
Navya G Shenoy,Electrical and Computer Engineering,0,17,,113,MS,Electrical and Electronics,,0,154,159,http://www.edulix.com/unisearch/user.php?uid=289662,0,3.5,84.5,Spring - 2016,0,VTU,,80.08,,100,,University of Texas Dallas,1
neehar459,Computer Science,0,0,Software Engineering,92,MS,Chemical Engineering,25,0,147,160,http://www.edulix.com/unisearch/user.php?uid=170227,0,3,9.1,Fall - 2013,0,NIT Warangal,,8.36,,10,,University of Texas Dallas,1
neel771,Computer Science,0,0,Programming Languages,104,MS,CE,,0,600,770,http://www.edulix.com/unisearch/user.php?uid=131576,0,3.5,83,Fall - 2012,0,MU,,70,,100,,University of Texas Dallas,1
Neeladevi,MIS,0,0,IT,,MS,Information Technology,,0,23,47,http://www.edulix.com/unisearch/user.php?uid=198683,0,5.5,0,Spring - 2014,0,Mepco Schlenk Engineering College,,80,,100,,University of Texas Dallas,1
neelagp,MIS/CS,0,0,,103,MS,Electronics and Communication,,0,151,170,http://www.edulix.com/unisearch/user.php?uid=134171,0,3.5,0,Fall - 2012,0,VTU,,75.4,,100,,University of Texas Dallas,1
neelakshi,MIS,0,0,,118,MS,IS,,0,29,35,http://www.edulix.com/unisearch/user.php?uid=162842,0,5,80,Fall - 2013,0,VTU,,64,,100,,University of Texas Dallas,1
neerajpurandare,MIS,0,0,,100,MS,Mechanical,,0,30,49,http://www.edulix.com/unisearch/user.php?uid=11945,0,5,75,Fall - 2012,0,Pune University,,58,,100,,University of Texas Dallas,1
neerajsharma20,Computer Science,0,0,,101,MS,Electronics and Communication,28,0,145,160,http://www.edulix.com/unisearch/user.php?uid=149694,0,3.5,84,Fall - 2013,0,Dronacharya College of Engineering Affiliated to Maharishi Dayanand University Rohtak,,79,,100,,University of Texas Dallas,1
neethimohandas,Electrical Engineering,0,0,Communications and Signals,80,MS,Electronics and Communications,,0,350,790,http://www.edulix.com/unisearch/user.php?uid=11548,0,3,9.36,Fall - 2011,0,Sri Shakthi Institute Of Engineering and Technology,,9.28,,10,,University of Texas Dallas,1
NeethuES,Computer Science,0,0,,,MS,Information Science,,0,,,http://www.edulix.com/unisearch/user.php?uid=127844,0,,0,Fall - 2012,0,Bangalore Institute of Technology,,78.8,,100,,University of Texas Dallas,1
neethumichael,Computer Science,0,32,,100,MS,0,,0,149,163,http://www.edulix.com/unisearch/user.php?uid=254448,0,3,8.12,Fall - 2015,0,,,7.39,,10,,University of Texas Dallas,1
neha soni,Biotechnology/bio-engineering,0,0,,101,MS,Biotechnology,,0,600,730,http://www.edulix.com/unisearch/user.php?uid=11177,0,3.5,0,Fall - 2011,0,Jaypee Institute of Information Technology,,7.2,,10,,University of Texas Dallas,1
nehaD,MIS,0,0,,100,MS,Information Technology,,0,450,720,http://www.edulix.com/unisearch/user.php?uid=7382,0,3,73,Fall - 2011,0,MU,,69,,100,,University of Texas Dallas,1
nehagulati,MIS,0,0,MIS,103,MS,Computer Science,,0,450,740,http://www.edulix.com/unisearch/user.php?uid=6805,0,,9.3,Spring - 2012,0,Mody University,,6.93,,10,,University of Texas Dallas,1
NehaKulkarni,Computer Science,0,0,,100,MS,Computer Science,,0,147,158,http://www.edulix.com/unisearch/user.php?uid=151712,0,3.5,0,Spring - 2013,0,Pune University,,62,,100,,University of Texas Dallas,1
nehapanhalkar,MIS,0,0,,106,MS,Computers,,0,146,160,http://www.edulix.com/unisearch/user.php?uid=201524,0,2.5,78,Spring - 2014,0,M H Saboo Siddik,,65,,100,,University of Texas Dallas,1
neileshc,Computer Science,0,0,Parallel Processing Arch.,98,MS,IT,,0,310,750,http://www.edulix.com/unisearch/user.php?uid=138375,0,3,78,Fall - 2012,0,Govt. college of Engineering Aurangabad,,68,,100,,University of Texas Dallas,1
nels,Computer Science,0,0,Networks,88,MS,CSE,,0,380,720,http://www.edulix.com/unisearch/user.php?uid=9988,0,3.5,9.5,Fall - 2011,0,Anna University,,8,,10,,University of Texas Dallas,1
nelz,Computer Science,0,0,Networks,88,MS,Computer Science,,0,380,720,http://www.edulix.com/unisearch/user.php?uid=10226,0,3.5,9.5,Fall - 2011,0,Anna University,,8,,10,,University of Texas Dallas,1
NethraPawan,MIS,0,0,,95,MS,Information Science,,0,144,154,http://www.edulix.com/unisearch/user.php?uid=180115,0,,79,Fall - 2013,0,AMC Engineering College,,76,,100,,University of Texas Dallas,1
netneo,Computer Science,0,0,Networks,287,MS,Computer Engg,6,0,570,73,http://www.edulix.com/unisearch/user.php?uid=176,0,5,70,Fall - 2006,0,MU,,61,,100,,University of Texas Dallas,1
network_nv,Telecommunication,0,0,Telecommunication/networks,96,MS,ECE,29,0,144,159,http://www.edulix.com/unisearch/user.php?uid=168105,0,3,87,Fall - 2013,0,SSN College of Engineering,,76,,100,,University of Texas Dallas,1
net_kps,Electrical Engg/ comp engg,0,0,Networks,95,MS,Electronics and Comm,,0,490,770,http://www.edulix.com/unisearch/user.php?uid=9114,0,3.5,83,Fall - 2011,0,RNSIT,,77,,100,,University of Texas Dallas,1
ngp123,MIS,0,0,,106,MS,Computer Science,,0,650,800,http://www.edulix.com/unisearch/user.php?uid=8397,0,3,0,Fall - 2011,0,Nagpur University,,0,,0,,University of Texas Dallas,1
nidh.be@gmail.com,MIS,0,0,,96,MS,Electronics & Comm,,0,145,167,http://www.edulix.com/unisearch/user.php?uid=189373,0,3,0,Fall - 2014,0,VTU,,63,,100,,University of Texas Dallas,1
nidhiaggarwal,Computer Science,0,0,,111,MS,Computer Science and Engineering,,0,150,162,http://www.edulix.com/unisearch/user.php?uid=161723,0,3.5,85,Fall - 2013,0,GZSCET Punjab Technical University,,78.78,,100,,University of Texas Dallas,1
nihabarua,MIS,0,0,,114,MS,electronics and communication,29,0,156,162,http://www.edulix.com/unisearch/user.php?uid=213120,0,3.5,0,Fall - 2014,0,Sikkim Manipal Institute of Technology,,8.15,,10,,University of Texas Dallas,1
nihanth001,Electronics and Communication,0,0,Communications and signal processing,90,MS,ECE,25,0,310,770,http://www.edulix.com/unisearch/user.php?uid=130576,0,2.5,9.7,Fall - 2012,0,SRM,,7.9,,10,,University of Texas Dallas,1
nihar.sanghvi,MIS,0,0,,114,MS,Computer Engineering,30,0,156,163,http://www.edulix.com/unisearch/user.php?uid=166384,0,4,80,Fall - 2013,0,K J Somaiya College of Engiineering,,63.52,,100,,University of Texas Dallas,1
nikhil121,Electronics and Communication,0,0,B.Tech,86,MS,ECE,,0,360,770,http://www.edulix.com/unisearch/user.php?uid=139206,0,3,88,Spring - 2012,0,Kakatiya University,,80,,100,,University of Texas Dallas,1
nikhil2488,Electrical and computer engineering electrical engineering telecommunications engineering,0,0,Signal Processing and RF Microwaves,85,MS,Electonics and Communication Engineering,,0,138,156,http://www.edulix.com/unisearch/user.php?uid=239423,0,3,87,Fall - 2014,0,VTU,,81.2,,100,,University of Texas Dallas,1
nikhilam,MIS,0,0,CS,108,MS,Information Science,,0,154,162,http://www.edulix.com/unisearch/user.php?uid=127379,0,4.5,87,Fall - 2012,0,BMSCE,,72,,100,,University of Texas Dallas,1
nikhilappy,MIS,0,23,,97,MS,0,,0,146,160,http://www.edulix.com/unisearch/user.php?uid=262678,0,3.5,89,Fall - 2015,0,,,60.42,,100,,University of Texas Dallas,1
nikhilp11,Electronics and Communication,0,0,Signal Processing and Communications,102,MS,ECE,,0,145,164,http://www.edulix.com/unisearch/user.php?uid=231472,0,,3.85,Fall,0,JNTU,,3.92,,4,,University of Texas Dallas,1
nikhilrathi10,MIS,0,0,,102,MS,Computer,,0,151,167,http://www.edulix.com/unisearch/user.php?uid=150948,0,3.5,82,Fall - 2013,0,Maharishi Dayanand University,,74.3,,100,,University of Texas Dallas,1
nikhilsb,Computer Science,0,0,General,96,MS,Information Science,,0,147,159,http://www.edulix.com/unisearch/user.php?uid=149504,0,3,88,Fall - 2013,0,PESIT,,74.9,,100,,University of Texas Dallas,1
Nikhil_89,MIS,0,0,,103,MS,Computer Engg,25,0,151,156,http://www.edulix.com/unisearch/user.php?uid=181579,0,3,0,Fall - 2013,0,Parshvanath College of Engg,,60.11,,100,,University of Texas Dallas,1
NikitaR13,MIS,0,0,MS,97,MS,I.T,,0,600,680,http://www.edulix.com/unisearch/user.php?uid=6188,0,3.5,73,Fall - 2011,0,MU,,66,,100,,University of Texas Dallas,1
nikkscorpio,Computer Science,0,24,,113,MS,Information Science,,0,147,161,http://www.edulix.com/unisearch/user.php?uid=225495,0,3.5,9.5,Spring - 2015,0,MSRIT,,9.31,,10,,University of Texas Dallas,1
nikosuri,Computer Science,0,0,,104,MS,Computer Science,25,0,153,168,http://www.edulix.com/unisearch/user.php?uid=169184,0,3,9.9,Fall - 2013,0,BITS Pilani,,7.2,,10,,University of Texas Dallas,1
nileshshinde9999,Computer Science,0,0,Programming,91,MS,Electronics & Telecom,,0,510,790,http://www.edulix.com/unisearch/user.php?uid=4177,0,3,0,Fall - 2011,0,K J Somaiya College of Engiineering,,61,,100,,University of Texas Dallas,1
nimble33,Computer Science,0,0,,97,MS,CSE,,0,151,156,http://www.edulix.com/unisearch/user.php?uid=201881,0,3,91,Fall - 2014,0,Osmania University,,77.5,,100,,University of Texas Dallas,1
nimit_phenol,Computer Engineering,0,0,Computer Systems,101,MS,Computer Engineering,,0,640,800,http://www.edulix.com/unisearch/user.php?uid=8388,0,3,8.5,Fall - 2011,0,G.B Pant Univ of Ag & Tech,,7.241,,10,,University of Texas Dallas,1
ninad1989,Computer Science,0,0,,94,MS,Electronics and Telecommunication,3.5,0,144,157,http://www.edulix.com/unisearch/user.php?uid=112955,0,,73,Spring - 2013,0,MU,,66,,100,,University of Texas Dallas,1
ninna22,MIS,0,0,,102,MS,IT,,0,150,162,http://www.edulix.com/unisearch/user.php?uid=214251,0,4,9.9,Fall - 2014,0,SRM,,7.95,,10,,University of Texas Dallas,1
niran3090,Computer Science,0,18,,103,MS,Computer Science,25,0,153,157,http://www.edulix.com/unisearch/user.php?uid=224418,0,3.5,9.5,Fall - 2014,0,Velammal Engineering College,,8.22,,10,,University of Texas Dallas,1
niranjansa,Computer Science,0,0,,105,MS,CS,,0,430,780,http://www.edulix.com/unisearch/user.php?uid=3336,0,4,0,Fall - 2011,0,VTU,,75.2,,100,,University of Texas Dallas,1
nirany,Computer Science,0,0,Data Mining Analytics,94,MS,Computer Science,,0,410,700,http://www.edulix.com/unisearch/user.php?uid=152082,0,3,9.6,Fall - 2012,0,VIT University,,8.4,,10,,University of Texas Dallas,1
nirav.nagda,Computer Science,0,0,Database,102,MS,Computers,,0,164,150,http://www.edulix.com/unisearch/user.php?uid=158320,0,3,75,Fall - 2012,0,Shah And anchor Kutchhi Engineering College,,59.27,,100,,University of Texas Dallas,1
niravnagda,Computer Science,0,0,DB,102,MS,0,,0,150,164,http://www.edulix.com/unisearch/user.php?uid=151888,0,3,0,Fall,0,,,0,,0,,University of Texas Dallas,1
Nirja91,MIS,0,0,,100,MS,ECE,,0,150,162,http://www.edulix.com/unisearch/user.php?uid=235144,0,,0,Fall,0,Nirma Institute of Technology,,7.74,,10,,University of Texas Dallas,1
nirjharray,Electronics and Communication,0,0,Wireless Network,,MS,ECE,,0,410,800,http://www.edulix.com/unisearch/user.php?uid=2505,0,3,9.4,Fall - 2008,0,NIT Nagpur,,8.8,,10,,University of Texas Dallas,1
nirmalmano,MIS,0,0,,107,MS,Information technology,26,0,29,44,http://www.edulix.com/unisearch/user.php?uid=226529,0,4,0,Fall - 2014,0,Anna University,,76,,100,,University of Texas Dallas,1
nish075,Computer Engineering,0,0,Computer Engineering Embedded Systems,113,MS,Electronics and Communication,,0,690,800,http://www.edulix.com/unisearch/user.php?uid=7241,0,4.5,9.87,Fall - 2011,0,VTU,,9.23,,10,,University of Texas Dallas,1
nish87ster,Computer Science,0,0,Programing Languages,108,MS,ece,27,0,152,168,http://www.edulix.com/unisearch/user.php?uid=152160,0,3,90,Spring - 2013,0,Anna University,,78,,100,,University of Texas Dallas,1
nisha21,MIS,0,0,MIS,100,MS,Information Technology,,0,144,159,http://www.edulix.com/unisearch/user.php?uid=165365,0,3.5,77,Fall - 2013,0,MU,,69.4,,100,,University of Texas Dallas,1
nishachor,Computer Science,0,40,Artificial Intelligence,100,MS,Computer Science & Engineering,28,0,149,164,http://www.edulix.com/unisearch/user.php?uid=217095,0,3.5,3.82,Fall - 2014,0,University of Dhaka,,3.44,,4,,University of Texas Dallas,1
nishant.patwa,Management Information System,0,0,MIS,95,MS,Computer Science & Engineering,23,0,145,165,http://www.edulix.com/unisearch/user.php?uid=232422,0,3,80,Fall,0,Medicaps Institute of Science & Technology Indore,,70.5,,100,,University of Texas Dallas,1
Nishanth Shivashankaran,Electronics and Communication,0,0,communication and dsp,88,MS,EC,,0,450,770,http://www.edulix.com/unisearch/user.php?uid=151193,0,3,0,Fall - 2012,0,Sir MVIT,,8.2,,100,,University of Texas Dallas,1
Nishanth1992,Electrical Engineering,0,0,,,MS,ECE,,0,144,165,http://www.edulix.com/unisearch/user.php?uid=191849,0,2,8.96,Fall - 2013,0,MNM Jain Engineering College,,8.52,,10,,University of Texas Dallas,1
nishanthv1992@gmail.com,Electrical Engineering,0,0,VLSI,0,MS,ECE,,0,144,165,http://www.edulix.com/unisearch/user.php?uid=192186,0,2,8.9,Fall - 2013,0,MNM Jain Engineering College,,8.5,,10,,University of Texas Dallas,1
nishantshah19,Electrical Engineering,0,0,,100,MS,Electrical Engineering,27,0,148,163,http://www.edulix.com/unisearch/user.php?uid=166138,0,3,0,Spring - 2013,0,Sardar Vallabhbhai National Institute of Technology,,7.84,,10,,University of Texas Dallas,1
nishapepsi89,MIS,0,0,,100,MS,Information Technology,,0,430,680,http://www.edulix.com/unisearch/user.php?uid=124876,0,3,0,Spring - 2012,0,Anna University,,7,,10,,University of Texas Dallas,1
nishgaurav2009,Electronics and Communication,0,0,VLSI,97,MS,Electronics and Instrumentation,,0,146,158,http://www.edulix.com/unisearch/user.php?uid=215403,0,3,85,Fall - 2014,0,UPTU,,68,,100,,University of Texas Dallas,1
Nishtha11,Electronics and Communication,0,0,DVLSI,108,MS,ECE,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=171636,0,3,9,Spring - 2014,0,Amity University,,8.14,,10,,University of Texas Dallas,1
nishworks,Electronics and Communication,0,0,Circuit Design,100,MS,ECE,,0,147,159,http://www.edulix.com/unisearch/user.php?uid=172775,0,3.5,8.96,Spring - 2013,0,MMU,,7.14,,10,,University of Texas Dallas,1
nitesh_kankariya,Computer Engineering / Computer Networking / Computer Science,0,0,Computer Networking/Database,84,MS,Information Technology,,0,470,750,http://www.edulix.com/unisearch/user.php?uid=7337,0,,9.5,Fall - 2011,0,COEP,,8.4,,10,,University of Texas Dallas,1
nithin555,Electronics and Communication,0,0,communications,104,MS,ece,,0,450,750,http://www.edulix.com/unisearch/user.php?uid=133090,0,3,84,Fall - 2012,0,nrec,,83,,100,,University of Texas Dallas,1
nitin.nagaraja,Computer Science,0,0,,105,MS,Computer Science,,0,153,165,http://www.edulix.com/unisearch/user.php?uid=202333,0,3,0,Fall - 2014,0,PESIT,,8.17,,10,,University of Texas Dallas,1
nitin87,Computer Science,0,0,Algo & Programming/Info Sec,113,MS,ISE,,0,580,780,http://www.edulix.com/unisearch/user.php?uid=120590,0,4,83,Fall - 2012,0,RNSIT,,75,,100,,University of Texas Dallas,1
nitind,Finance,0,0,Economics,105,MS,Economics,,0,470,790,http://www.edulix.com/unisearch/user.php?uid=128061,0,,0,Spring - 2012,0,BITS Pilani,,6.1,,10,,University of Texas Dallas,1
nitinsaroha,Computer Science,0,6,,108,MS,Computer Science,,6,153,161,http://www.edulix.com/unisearch/user.php?uid=235217,0,3.5,88,Fall - 2015,0,Guru Gobind Singh Indraprashta University,,71,,100,,University of Texas Dallas,1
nitin_leo,CS MIS,0,0,,97,MS,Electrical & Electronics,,0,152,161,http://www.edulix.com/unisearch/user.php?uid=145491,0,3.5,77,Fall - 2013,0,MU,,64,,100,,University of Texas Dallas,1
nitin_nitt,Electrical Engineering,0,0,Communication DSP,280,MS,ECE,6,0,530,800,http://www.edulix.com/unisearch/user.php?uid=9,0,4,9.6,Fall - 2006,0,NIT Tirchy,,8.2,,10,,University of Texas Dallas,1
nitin_tooteja,Computer Engineering,0,0,Software Systems,95,MS,CSE,,0,150,157,http://www.edulix.com/unisearch/user.php?uid=129205,0,3,9.4,Fall - 2012,0,Amity University,,8.35,,10,,University of Texas Dallas,1
nitish.kadam96,MIS,0,0,,,MS,0,,0,,,http://www.edulix.com/unisearch/user.php?uid=194652,0,,0,Fall,0,,,0,,0,,University of Texas Dallas,1
nitishpcmaster,Computer Engineering,0,0,MIS,99,MS,computer,,0,150,151,http://www.edulix.com/unisearch/user.php?uid=120851,0,4,84,Fall - 2012,0,MU,,63,,100,,University of Texas Dallas,1
nitit,Computer Science,0,0,Computer Graphics Operating System,103,MS,IT,,0,152,163,http://www.edulix.com/unisearch/user.php?uid=133814,0,,87,Fall - 2013,0,NIT Durgapur,,77.6,,100,,University of Texas Dallas,1
nitya103,MIS,0,0,,108,MS,Electronics and Communications,,0,149,159,http://www.edulix.com/unisearch/user.php?uid=151245,0,3,9.5,Spring - 2013,0,Mody Institute of Technology and Science,,6.9,,10,,University of Texas Dallas,1
nivis1990,Computer Science,0,33,,102,MS,ECE,,6,150,158,http://www.edulix.com/unisearch/user.php?uid=222943,0,3.5,0,Fall - 2014,0,PSG College of Technology,,9.2,,10,,University of Texas Dallas,1
nmalloli,Computer Science,0,0,Networking,106,MS,IS,27,0,510,750,http://www.edulix.com/unisearch/user.php?uid=6712,0,4,0,Fall - 2011,0,VTU,,74,,100,,University of Texas Dallas,1
notherbrick,Computer Science,0,0,,109,MS,Electronics,,0,152,162,http://www.edulix.com/unisearch/user.php?uid=132883,0,4.5,79,Fall - 2012,0,Pune University,,58,,100,,University of Texas Dallas,1
npati,Computer Science,0,0,,80,MS,Bio Technology,,0,141,158,http://www.edulix.com/unisearch/user.php?uid=170102,0,2.5,9.2,Spring - 2013,0,NIT Warangal,,7.57,,10,,University of Texas Dallas,1
NPuri,Computer Science,0,0,SE,116,MS,IT,,0,153,160,http://www.edulix.com/unisearch/user.php?uid=159342,0,4,78,Fall - 2013,0,SPIT,,74,,100,,University of Texas Dallas,1
nroy347,Management Information System,0,0,,96,MS,Btech(Computer Science),,0,21,47,http://www.edulix.com/unisearch/user.php?uid=163005,0,5,85,Fall - 2014,0,IGIT,,80,,100,,University of Texas Dallas,1
nshanwad,Electronics and Communication,0,0,Wireless Communication,88,MS,Electronics & Communication,21,0,370,740,http://www.edulix.com/unisearch/user.php?uid=132111,0,2.5,89.89,Fall - 2012,0,VTU,,75.6,,100,,University of Texas Dallas,1
nsundaramurali,Electrical Engineering,0,0,General,91,MS,Electronics and Communications Engineering,,0,310,730,http://www.edulix.com/unisearch/user.php?uid=5312,0,2.5,9.4,Fall - 2011,0,Sri Ramakrishna Engineering College,,8.61,,10,,University of Texas Dallas,1
nvikas91,Computer Science,24,0,,97,MS,Computer Engineering,24,12,149,163,http://www.edulix.com/unisearch/user.php?uid=212553,0,3.5,75,Fall - 2015,0,Pune University,,71,,100,,University of Texas Dallas,1
off2usa2011,Electronics and Communication,0,0,Nanoelectronics,,MS,ECE,,0,570,750,http://www.edulix.com/unisearch/user.php?uid=4603,0,3.5,9.84,Fall - 2011,0,Manipal Institue of Technology,,8.53,,10,,University of Texas Dallas,1
